Prompt,Intent,
Create a brand new to-do list,start_todo_list,
Let's make my to-do list,start_todo_list,
Open my to-do list,start_todo_list,
Make a fresh to-do list,start_todo_list,
I need to open a to-do list,start_todo_list,
Can you set a to-do list for me,start_todo_list,
I want to generate a to-do list,start_todo_list,
Help me set up a to-do list,start_todo_list,
Let's start my to-do list,start_todo_list,
Please initiate a to-do list,start_todo_list,
Can we create a to-do list,start_todo_list,
Make a to-do list for me,start_todo_list,
Get a new to-do list started,start_todo_list,
Can you help me start a to-do list,start_todo_list,
Let's set up a to-do list,start_todo_list,
Open a brand new to-do list,start_todo_list,
Start a new to-do list for me,start_todo_list,
Please create my to-do list,start_todo_list,
I'd like to open a to-do list,start_todo_list,
Can we make a to-do list,start_todo_list,
Help me open a to-do list,start_todo_list,
Generate a new to-do list,start_todo_list,
Let's get my to-do list started,start_todo_list,
Please get a to-do list ready,start_todo_list,
Initiate a new to-do list,start_todo_list,
Can you make my to-do list,start_todo_list,
Open a fresh to-do list,start_todo_list,
I need to generate a to-do list,start_todo_list,
Please set up a to-do list,start_todo_list,
Help me create a to-do list,start_todo_list,
Can we initiate a to-do list,start_todo_list,
Create a to-do list for me,start_todo_list,
Get my to-do list going,start_todo_list,
Set up my to-do list,start_todo_list,
Start creating a to-do list,start_todo_list,
Can you help me generate a to-do list,start_todo_list,
I need you to create a to-do list,start_todo_list,
Please make a to-do list for me,start_todo_list,
Open a to-do list for me,start_todo_list,
Let's get a new to-do list started,start_todo_list,
Initiate a fresh to-do list,start_todo_list,
Generate a to-do list for me,start_todo_list,
Please start my to-do list,start_todo_list,
Help me generate a to-do list,start_todo_list,
Can we open a to-do list,start_todo_list,
Show to-do list,read_todo_list,
Display tasks,read_todo_list,
List my tasks,read_todo_list,
Show tasks,read_todo_list,
Display to-do list,read_todo_list,
What are my tasks,read_todo_list,
Show today's tasks,read_todo_list,
Display today's to-dos,read_todo_list,
List today's to-dos,read_todo_list,
What are today's tasks,read_todo_list,
Today's to-do list,read_todo_list,
Show pending tasks,read_todo_list,
Display pending tasks,read_todo_list,
List pending tasks,read_todo_list,
Show upcoming tasks,read_todo_list,
Display upcoming tasks,read_todo_list,
List upcoming tasks,read_todo_list,
What are upcoming tasks,read_todo_list,
Show current to-dos,read_todo_list,
Display current to-dos,read_todo_list,
List current to-dos,read_todo_list,
What are current tasks,read_todo_list,
Show task list,read_todo_list,
Display task list,read_todo_list,
List task list,read_todo_list,
What is my to-do list,read_todo_list,
Show my to-dos,read_todo_list,
Display my to-dos,read_todo_list,
List my to-dos,read_todo_list,
What is my task list,read_todo_list,
Show all tasks,read_todo_list,
Display all tasks,read_todo_list,
List all tasks,read_todo_list,
What are all my tasks,read_todo_list,
Show my tasks for today,read_todo_list,
Display my tasks for today,read_todo_list,
List my tasks for today,read_todo_list,
What are my tasks for today,read_todo_list,
Show incomplete tasks,read_todo_list,
Display incomplete tasks,read_todo_list,
List incomplete tasks,read_todo_list,
What are my incomplete tasks,read_todo_list,
Show active tasks,read_todo_list,
Display active tasks,read_todo_list,
List active tasks,read_todo_list,
What are my active tasks,read_todo_list,
Show my pending tasks,read_todo_list,
Display my pending tasks,read_todo_list,
List my pending tasks,read_todo_list,
What are my pending tasks,read_todo_list,
Show my upcoming tasks,read_todo_list,
Display my upcoming tasks,read_todo_list,
List my upcoming tasks,read_todo_list,
What are my upcoming tasks,read_todo_list,
Show my current tasks,read_todo_list,
Display my current tasks,read_todo_list,
List my current tasks,read_todo_list,
What are my current tasks,read_todo_list,
Show to-dos for today,read_todo_list,
Display to-dos for today,read_todo_list,
List to-dos for today,read_todo_list,
What are my to-dos for today,read_todo_list,
Show task schedule,read_todo_list,
Display task schedule,read_todo_list,
List task schedule,read_todo_list,
What is my task schedule,read_todo_list,
Show my task schedule,read_todo_list,
Display my task schedule,read_todo_list,
List my task schedule,read_todo_list,
What is my task schedule for today,read_todo_list,
Show task list for today,read_todo_list,
Display task list for today,read_todo_list,
List task list for today,read_todo_list,
What is my task list for today,read_todo_list,
Show scheduled tasks,read_todo_list,
Display scheduled tasks,read_todo_list,
List scheduled tasks,read_todo_list,
What are my scheduled tasks,read_todo_list,
Show task plan,read_todo_list,
Display task plan,read_todo_list,
List task plan,read_todo_list,
What is my task plan,read_todo_list,
Show my task plan,read_todo_list,
Display my task plan,read_todo_list,
List my task plan,read_todo_list,
What is my task plan for today,read_todo_list,
Show my task list,read_todo_list,
Display my task list,read_todo_list,
List my task list,read_todo_list,
What is my task list,read_todo_list,
Show today's to-do list,read_todo_list,
Display today's to-do list,read_todo_list,
List today's to-do list,read_todo_list,
What is my to-do list for today,read_todo_list,
Show active to-dos,read_todo_list,
Display active to-dos,read_todo_list,
List active to-dos,read_todo_list,
What are my active to-dos,read_todo_list,
Show task overview,read_todo_list,
Display task overview,read_todo_list,
List task overview,read_todo_list,
What is my task overview,read_todo_list,
Show my task overview,read_todo_list,
Display my task overview,read_todo_list,
List my task overview,read_todo_list,
What is my task overview for today,read_todo_list,
Show my active tasks,read_todo_list,
Display my active tasks,read_todo_list,
List my active tasks,read_todo_list,
What are my active tasks,read_todo_list,
Show today's tasks overview,read_todo_list,
Display today's tasks overview,read_todo_list,
List today's tasks overview,read_todo_list,
What is my tasks overview for today,read_todo_list,
Show my to-do tasks,read_todo_list,
Display my to-do tasks,read_todo_list,
List my to-do tasks,read_todo_list,
What are my to-do tasks,read_todo_list,
Show today's pending tasks,read_todo_list,
Display today's pending tasks,read_todo_list,
List today's pending tasks,read_todo_list,
What are my pending tasks for today,read_todo_list,
Show my incomplete to-dos,read_todo_list,
Display my incomplete to-dos,read_todo_list,
List my incomplete to-dos,read_todo_list,
What are my incomplete to-dos,read_todo_list,
Show task reminders,read_todo_list,
Display task reminders,read_todo_list,
List task reminders,read_todo_list,
What are my task reminders,read_todo_list,
Show today's task reminders,read_todo_list,
Display today's task reminders,read_todo_list,
List today's task reminders,read_todo_list,
What are my task reminders for today,read_todo_list,
Show my task reminders,read_todo_list,
Display my task reminders,read_todo_list,
List my task reminders,read_todo_list,
What are my task reminders,read_todo_list,
Show today's active tasks,read_todo_list,
Display today's active tasks,read_todo_list,
List today's active tasks,read_todo_list,
What are my active tasks for today,read_todo_list,
Show my upcoming to-dos,read_todo_list,
Display my upcoming to-dos,read_todo_list,
List my upcoming to-dos,read_todo_list,
What are my upcoming to-dos,read_todo_list,
Show task agenda,read_todo_list,
Display task agenda,read_todo_list,
List task agenda,read_todo_list,
What is my task agenda,read_todo_list,
Show my task agenda,read_todo_list,
Display my task agenda,read_todo_list,
List my task agenda,read_todo_list,
What is my task agenda for today,read_todo_list,
Show today's task agenda,read_todo_list,
Display today's task agenda,read_todo_list,
List today's task agenda,read_todo_list,
What is my task agenda for today,read_todo_list,
Show task itinerary,read_todo_list,
Display task itinerary,read_todo_list,
List task itinerary,read_todo_list,
What is my task itinerary,read_todo_list,
Show my task itinerary,read_todo_list,
Display my task itinerary,read_todo_list,
List my task itinerary,read_todo_list,
What is my task itinerary for today,read_todo_list,
Show today's task itinerary,read_todo_list,
Display today's task itinerary,read_todo_list,
List today's task itinerary,read_todo_list,
What is my task itinerary for today,read_todo_list,
Show task plan for today,read_todo_list,
Display task plan for today,read_todo_list,
List task plan for today,read_todo_list,
What is my task plan for today,read_todo_list,
Show my tasks overview,read_todo_list,
Display my tasks overview,read_todo_list,
List my tasks overview,read_todo_list,
What is my tasks overview,read_todo_list,
Show tasks summary,read_todo_list,
Display tasks summary,read_todo_list,
List tasks summary,read_todo_list,
What is my tasks summary,read_todo_list,
Show my tasks summary,read_todo_list,
Display my tasks summary,read_todo_list,
List my tasks summary,read_todo_list,
What is my tasks summary for today,read_todo_list,
Show today's tasks summary,read_todo_list,
Display today's tasks summary,read_todo_list,
List today's tasks summary,read_todo_list,
What is my tasks summary for today,read_todo_list,
Show today's to-dos summary,read_todo_list,
Display today's to-dos summary,read_todo_list,
List today's to-dos summary,read_todo_list,
What is my to-dos summary for today,read_todo_list,
Show task breakdown,read_todo_list,
Display task breakdown,read_todo_list,
List task breakdown,read_todo_list,
What is my task breakdown,read_todo_list,
Show my task breakdown,read_todo_list,
Display my task breakdown,read_todo_list,
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
Could you please tell me the current time,tell_time
What's the time now,tell_time
Do you have the time,tell_time
Can you let me know the time,tell_time
May I know the time please,tell_time
Could you tell me what time it is,tell_time
What is the time right now,tell_time
Would you mind telling me the time,tell_time
Can you tell me what the time is,tell_time
I need to know the time please,tell_time
time,tell_time
what is the time,tell_time
tell time,tell_time
time please,tell_time
What's today's date,tell_date
Can you tell me the date today,tell_date
What is the current date,tell_date
Please provide today's date,tell_date
I'd like to know the date today,tell_date
Could you tell me the date,tell_date
What's the date today,tell_date
What's the date right now,tell_date
Do you know what today's date is,tell_date
What is today's date,tell_date
Can you give me the date for today,tell_date
What's the current date,tell_date
Tell me the date today please,tell_date
Can you inform me of today's date,tell_date
May I have today's date,tell_date
What is today's date please,tell_date
Please tell me the date today,tell_date
I'd appreciate knowing today's date,tell_date
Could you provide today's date,tell_date
What's the date as of today,tell_date
Can you tell me what the date is today,tell_date
What date is it today,tell_date
Could you tell me today's date,tell_date
Please let me know today's date,tell_date
May I know the date today,tell_date
What's today's date please,tell_date
Can you tell me what today's date is,tell_date
Do you have the date for today,tell_date
I'd like to know what the date is today,tell_date
What's the date on the calendar today,tell_date
Could you give me today's date,tell_date
Can you tell me today's date please,tell_date
What is the date today,tell_date
What date do we have today,tell_date
May I know today's date please,tell_date
Can you provide me with today's date,tell_date
What is the date as of today,tell_date
Please give me today's date,tell_date
What day of the month is it today,tell_date
What's the date of today,tell_date
What is the date right now,tell_date
Can you inform me of the date today,tell_date
I'd like to know the current date,tell_date
Could you tell me the current date,tell_date
Please tell me what today's date is,tell_date
Can you tell me today's calendar date,tell_date
What's today's calendar date,tell_date
Can you provide the date today,tell_date
What's the official date today,tell_date
I'd like to know the official date today,tell_date
Could you tell me the official date,tell_date
What is the exact date today,tell_date
What is the exact date right now,tell_date
Please give me the exact date today,tell_date
What's the precise date today,tell_date
I'd like to know the precise date today,tell_date
Could you tell me the precise date,tell_date
Can you tell me the exact date today,tell_date
What's today's exact date,tell_date
Could you provide the exact date today,tell_date
May I know the exact date today,tell_date
What is the full date today,tell_date
What's today's full date,tell_date
Could you tell me the full date today,tell_date
Can you provide the full date today,tell_date
I'd like to know the full date today,tell_date
Please give me the full date today,tell_date
What's the full date right now,tell_date
What date is it as of today,tell_date
What's the date on today's calendar,tell_date
Please tell me the date right now,tell_date
What is today's full date,tell_date
Can you tell me the full date as of today,tell_date
Could you inform me of the date today,tell_date
Please provide me with the date today,tell_date
Can you give me today's full date,tell_date
What's the date for today,tell_date
Could you let me know today's date,tell_date
What is today's calendar date,tell_date
Can you give me the current date,tell_date
What's the current calendar date,tell_date
What day is it today,tell_date
Please let me know the date today,tell_date
Can you tell me what day it is today,tell_date
What's today's date and day,tell_date
Could you tell me what day and date it is today,tell_date
May I know the day and date today,tell_date
What's the day and date today,tell_date
Can you inform me of today's day and date,tell_date
What's today's exact date and day,tell_date
What day and date do we have today,tell_date
Please tell me today's day and date,tell_date
I'd like to know today's exact date and day,tell_date
Can you provide today's day and date,tell_date
What's the exact date and day today,tell_date
Could you give me today's day and date,tell_date
May I have the date and day today,tell_date
What is the exact day and date today,tell_date
Can you tell me the day and date right now,tell_date
What is today's day and date,tell_date
Could you tell me the day and date as of today,tell_date
Please give me the exact day and date today,tell_date
What's the full date and day today,tell_date
I'd like to know the full date and day today,tell_date
Could you provide me with the full date and day today,tell_date
Can you give me the full date and day today,tell_date
What's the date and day today,tell_date
Could you tell me the full date and day as of today,tell_date
Please tell me today's full date and day,tell_date
May I know the full date and day today,tell_date
What's the precise date and day today,tell_date
Could you give me the precise date and day today,tell_date
What is today's precise date and day,tell_date
Can you tell me the precise date and day today,tell_date
What date and day is it today,tell_date
Please provide the precise date and day today,tell_date
Could you inform me of the precise date and day today,tell_date
What day of the month and date is it today,tell_date
What's today's day and date on the calendar,tell_date
Can you tell me today's day and date on the calendar,tell_date
Could you provide the day and date today,tell_date
I'd like to know today's day and date on the calendar,tell_date
Please give me the day and date today,tell_date
What's the official day and date today,tell_date
Can you tell me the official day and date today,tell_date
Could you give me the official day and date today,tell_date
What is today's official day and date,tell_date
What's the official date and day as of today,tell_date
Please inform me of the official day and date today,tell_date
Could you provide the official day and date today,tell_date
Can you tell me today's official day and date,tell_date
What's the date and day on today's calendar,tell_date
What day and date do we have on the calendar today,tell_date
Could you tell me the date and day as of today,tell_date
Please let me know today's day and date,tell_date
Can you inform me of the day and date right now,tell_date
What's the current day and date today,tell_date
What is the current day and date today,tell_date
Please give me the current day and date today,tell_date
I'd like to know the current day and date today,tell_date
Can you tell me the day and date of today,tell_date
What is the exact day and date right now,tell_date
What's today's calendar date and day,tell_date
Can you provide today's calendar date and day,tell_date
Could you inform me of today's calendar date and day,tell_date
What is today's calendar day and date,tell_date
What's the day and date today on the calendar,tell_date
Please tell me the calendar date and day today,tell_date
What day and date is it on today's calendar,tell_date
Can you give me the calendar date and day today,tell_date
I'd like to know the calendar date and day today,tell_date
Could you tell me the calendar day and date today,tell_date
What day and date is it right now,tell_date
Please provide the calendar date and day today,tell_date
What is today's day and date on the calendar,tell_date
Can you inform me of the calendar day and date today,tell_date
What's the precise day and date on the calendar today,tell_date
Please give me today's calendar day and date,tell_date
Can you tell me the calendar date and day today,tell_date
What's today's exact day and date on the calendar,tell_date
What day and date is it on the calendar today,tell_date
Could you give me the exact day and date today,tell_date
What's today's day and calendar date,tell_date
Please tell me the exact day and date on the calendar today,tell_date
What is the day and calendar date today,tell_date
Can you provide the exact day and date today,tell_date
Could you inform me of the exact day and date today,tell_date
What's the day and date as of today,tell_date
Please tell me the day and date on the calendar today,tell_date
What is the day and date today,tell_date
Can you tell me the day and date of today on the calendar,tell_date
What's the calendar date and day today,tell_date
Could you tell me the day and date on the calendar today,tell_date
Please give me the calendar date and day today,tell_date
What day and date do we have on the calendar today,tell_date
Can you inform me of the day and date today,tell_date
tell date,tell_date
what is the date,tell_date
date,tell_date
